text,target
"Team, what a fantastic job keeping those detective hats on and bringing immediate feedback and great tips and tricks to the team chat during certification today.  These ideas and shares will lead us all to have higher quality presentations as we run our own certifications later this quarter!  Great work to keep your heads down and eyes up!  Well done!",False
"Just wanted to say thank you all for all the help this week! From food orders, to logistics, to finding space for all employees that are coming into the office this week. I love working together- we ALWAYS get it done! What a great team!",False
"Hi Kev  I just wanted to let you know how grateful I am to have you as a manager.   We have been going through a lot of change lately and through every bump you have been there to help me and the team see the light at the end of the tunnel. Every new unsettling circumstance, you look at us in the eye and you reassure us that it will all be fine. And we believe you! It will all be fine!!!!!!! We believe you because we trust that you will always work to your full capacity to protect us. You will always have our best interests in mind!  You know I do NOT enjoy drilling into the dark side of things. You know it unsettles me and I find it hard to focus when all the things keep rumbling around me. And you know I feel like I am too busy to get distracted, and one day of being distracted means one day of tasks accumulating. I rather keep my focus and work through my tasks and have that ""I feel good that I worked hard today"" sensation at the end of the day. I am so thankful you have been there to talk to me and bring me back to focus on the last two weeks when all these rumours were coming to me. And I know you will continue to do so, no matter what the future will brings us.   You are like a design father figure to me! To the best manager!!! ��  Thank you Kev and sorry that I brought all this �� to you!",False
"Today is one of those days that reinforced the belief that anything IS possible ESPECIALLY when you have the best of humans on your team. Suzanne - You have been such an incredible partner from the beginning. I love how you’re always willing to try new things, how you’re laser focused on the customers perspective and how I can count on you for a good laugh while we are working through challenges. Steve - It’s been quite a journey huh? While we still have a TON of work to do, I want to thank you for so fully embracing this pie in the sky idea and getting creative with me! I believe I squealed at your monthly promo solution and what an impact it has made! Leslie - you have always been a champion from day one. It is impossible to fully express how grateful I am to have you in my corner, listening to my insane (yes let’s be honest, I know they can be lol) vision and yet you never bat an eye about helping me think it through and partnering with me to bring it to life. Zoe - you and I were both “newbies” when all of this was going down. I recall asking for a meeting because for the first time in my career, I had doubts about how to move forward. Instead of judging me, you welcomed the vulnerability. Creating that safe space gave me the encouragement I needed to push forward despite the constant “Nos” I was hearing. While we have so much more work ahead of us (starting with a one year extension in the coming weeks!!) I had to take a minute to recognize the monumental contributions of each and every one of you. None of this would be possible without you. Thank you for being the reason my heart smiled today!!",False
"Sergey, Aleksandre -  I wanted to call out the incredible job you have both done in documenting the work you have been doing in the DBT space recently. Yesterday, somebody asked me a question relating to DBT which I didn't know the answer to. I searched on Confluence to see if I could find the answer for myself, and happened upon a document you wrote. The documentation was of such great quality that I quickly found what I needed to know. I'm a huge admirer of engineers who take the time to write supporting documentation for their work. This showcases dedication to sustainability & is for the betterment of us all.  Well done, really great stuff!",False
"Team, thank you all for your expertise and commitment to getting TTEC pilot group to their launch day! From day one of the project this group presented some unique challenges around access to the site because of contracted restrictions to secure working environments. This provided the space for the team which included Nuvs, Hari, Sameer, and Nick to provide input on suggested strategy and tools to help navigate the unique requests of the client.  Joyce, thank you for leading from the front with me to keep TTEC focused on their goals and launch success. Amanda, thank you for being present and providing input though out the whole launch processes. Your commitment will help TTEC continue to be successful as they transition into post launch support. Finally, Adam, thank you for your support behind the scenes in makings sure everything was running smooth from creating UAT scripts, initial project setup to launch day cookies. Louie (TTEC’s Mascot) thinks you are all number #1!",False
"Martin, big shout out and thanks to you particularly on your leadership in Nebula bringing our mailer to batch with a view to World Gratitude Day 10x scaling. We aren’t at the finish line yet, but this was an important milestone in your plan to ensure that everything is in place in a risk minimized manner. A smooth transition so far going exactly to the plan you presented several months ago. I’m touching many different pieces of wood as I type!!! Thanks a million Martin you are a strong leader for a team delivering consistently and enjoyably.",False
"""Plate spinning is a circus manipulation art where a person spins plates, bowls and other flat objects on poles, without them falling off. Plate spinning relies on the gyroscopic effect, in the same way a top stays upright while spinning. Spinning plates are sometimes gimmicked, to help keep the plates on the poles""  Also, Brendan manages to cooly field retiree questions while doing about 10 other things. I am grateful.",False
"Jess - Really appreciate you making the time to share a briefing on the sustainable design practices we've integrated into our workspaces to date and for go-forward plans, including the WELL Building standard and our strategic and tactical efforts and goals toward making our spaces healthier and more sustainable.  These insights will be critical in presenting the story of our sustainability journey to our customers, survey partners, and most importantly, our humans. Looking forward to continued collaborations in this space!",False
"Jess & Miguel thank you so much for buckling down this week to tackle Permissions technical cleanup within Salesforce. Your knowledge of the business & Salesforce helped progress the project. We're getting the environment closer to the Principle of Least Privelage, which ensures more security for the Workhuman Salesforce org!  I like to think Infosec would be proud <3",True
"Congratulations to the Cogs team for delivering another successful major release that was packed with business-critical functionality! We’ve now completed the eCode fulfilment refactor, onboarded more eCode brands, and delivered on a key Customer Services initiative to streamline our returns process. Each of these initiatives will enable us to scale our operations to new heights and push the business forward. The successful delivery of the eCode fulfilment refactor was a critical initiative on the back-office roadmap as it guarantees a safety net for our Kafka migration, by delivering a more stable framework to support Q4 spikes in eCode orders. I'm always blown away by how the Cogs team continues deliver on key initiatives throughout the year while exemplifying all the qualities of a high-performing team - Teamwork, supporting each other, and taking ownership and accountability for our commitments. We’re grateful to each of you for all your hard work... THANK YOU! #OneTeamOneDream ��",False
"Andrew, thank you for mentoring our FE (Bruna) this week while she was home alone and keeping the FE lights on!  We really appreciate your time and FE knowledge esp REACT.  Bruna learnt alot from you this week, via pair programming. And has the task of now adding these improvements to our backlog for next iterations of improvements.  Thank you for agreeing to be her mentor (and Pavels) going forward.  It's really helpful when someone has a go-to person for guidance and support, it means they are not alone.....",False
"Congratulations to Dawn O’Brien and her team on this exceptional achievement.  The hard work, dedication, and perseverance during this lengthy sales cycle has paid off.  Dawn led the ongoing work and successfully won this significant customer.  Thank you to the entire team for all your valuable contributions throughout the past 18 months.  If there was a selling step along the way to “check off,” this deal included it.  Two Workhuman Live events, pushed start dates, an onsite presentation in the middle of a snowstorm, a 2 hour plant tour, numerous dinners, demonstrations, business case preparation, a prioritization committee, a very controlling IT Team, a highly risk averse organization and a final approval process that required sign off from the CEO (whose last name is Kohler), were just a sampling of the key events required for this deal.  This is a new program build for Kohler and will initially include 25,000 global employees.    Kohler Company was founded in 1873 and is an American manufacturing company based in Kohler, Wisconsin. Kohler is best known for its plumbing products, but the company also manufactures furniture, cabinetry, tile, engines, and generators.  Kohler also owns several world class resorts including hotels and spas at St. Andrews Scotland.",False
"thank you all for participating in todays session where we look some guiding principals and policies in the organization around security and translated them into practical, incremental security improvements that we have now in our backlog to address. while some are small and others were more substantial in effort or outcomes, they will all add up into significant improvements in our security posture adding to an already rigorous baseline.  innovation and security are at the heart of everything in Workhuman and you all demonstrated it today.  thank you and I look forward to reviewing all the outcomes as we progress on the journey of innovation & improvement.",True
"thank you for getting some app updates deployed out to the org recently,  this keeps them aligned and up to date and secure.  real  instantaneous response to my query so thank you again.",True
Congratulations Admin Experiences team on a very successful first pen-test of a new feature �� It came back with 0 Critical/High findings which shows a fantastic dedication to security as part of the development process. Extra shout out to Gillian for being the technical point of contact for the tester and answering all the questions they had. Well done to you all for your hard work and enjoy your well deserved awards! ��,True
"Well done on building your new checkout experience and successfully having it vulnerability scanned and pen tested. I believe that this was the first time undergoing a security scan for a few folks in your team so thank you for all your efforts and assistance in getting the environment ready, meeting the testers and infosec, and answering a ton of questions. In the end it was a great result with no Critical or High findings on the report, an achievement to be proud of!",True
"Shane, I wanted to congratulate you on your recent achievements and thank you for the leadership and teamwork you've shown over the last few weeks. You brought together several people - members or not of your teams - to raise different points of view, strategies, opportunities and problems related to the nominations approval area. There were discussions at various company levels to arrive at different paths to be tested by the team. These investigations have been super important to define the way that not only your squads or the Recognition & Celebrations team should follow but the entire platform. You've also been exploring how to determine the structure and architecture of the elements in this space, how to componentise them and make them part of a larger vision connecting with our design system. It's gratifying to be able to discuss so many different paths forward with these elements there and in this area, but not only that, to discuss what this area can become and how it can play a much more significant role in the context of the recognition business. You've been doing a great job in that area, too, and by sharing your thinking with other designers, you're also helping them see different ways they can break down their problems and explore different solutions. Amidst all this, you've still found time to dedicate yourself to the designers on the team, supporting them by giving feedback on their designs and helping them with references, methods and much more. Your contribution to the team has been significant not only with what you’ve led in your teams but also in creating this safe and collaborative environment. Thank you for everything!",False
"Hi Graham, thanks a lot for be available and support me last Sunday afternoon when I need to be away from my desk/laptop. I was oncall last weekend but I needed to be away from home for few hours and you didnt hesitated to cover and keep an eye on the alarms for me. You made my life easier when you put yourself available to help. Thanks!",False
"Playing cat and mouse with a ‘Bad Actor’ requires diligence, attention to detail and doggedness. You showed all these traits during our recent fraud attempt as we watched an external party ‘have a go’ through lots of different channels. Thank you so much for stepping up and responding, using your extensive knowledge to thwart the activity and protect our systems. Your efforts are very much appreciated.",False
"Chaslau, appreciate your thoroughness when handling my tickets and escalating to other teams when needed. Your knowledge and experience are such an asset and we're lucky to have you supporting us!",False
"Mirela, I wanted to take a moment to express my sincere gratitude for your incredible kindness and support during the recent company event. Your willingness to mind my daughter meant the world to me. Knowing that she was in safe and caring hands allowed me to work in peace . Your gesture speaks volumes about the wonderful person you are, and I am truly thankful to have you as a co-worker and friend. It's heartwarming to be part of a team where colleagues genuinely care for one another. Your act of kindness will always be remembered and cherished. Thank you once again for being so understanding and thoughtful.",False
Bryan - Thank you for your support today when a member of the WNS team reached out to me with access issues on sandbox & production. You were able to log onto your laptop & check a few things as I resolved their issues via WhatsApp & email. The customer really appreciated our support & ensuring access issues on sandbox & production were resolved. Sorry to interrupt your Sunday & thank you very much for the support!,False
"Lori, Isha and I were slated to meet with Morgan Truck to discuss some analytics she did for them using some really cool data they shared with us. Since Morgan Truck is technically a Sustain client, there is no CSM assigned to the account and we were a smidge nervous doing this meeting by ourselves. Isha had the great idea to invite you and I am so delighted that you made the time to attend. It was great to have you there so I could ask you questions about the account offline and I also loved your contributions to the meeting. You even put icing on the cake by following up with a sample Sales program so we can follow up on the suggestion to use their program to improve safety outcomes. Thank you so much for showing up for an account you sold, for such a great friend of Workhuman (Brady) and for a client that has the potential to be such a great story for us. We appreciate it!",False
Thanks folks for a great refinement session earlier today. It was a highly engaged discussion with great contributions from all disciplines as we got stuck into discussing the quality of experience we want to achieve for our users when defining their self-service program and our options for getting there. Thank you for your eager participation and for cultivating the safe environment where we can hammer out these things together.,False
"Thank you for creating the fake Hackathon data, allowing people to play with recognition data without worrying about security or other issues!",False
"Thank you both for all of the hard work and thought that went into planning and leading two sessions during today's Hackathon presentation! Amy, your session was informative, well-paced, and provided helpful context as to how LLMs were developed and trained. You left the audience with plenty of food for thought, giving people a better understanding of how to harness the power of AI (and what pitfalls to avoid!). Essra, the panel discussion you led with Kevin and Jason was engaging and provided valuable insight into the various ways WH has already implemented innovative, AI-driven solutions as well as the ways we will continue to innovate in a way that centers authentic, meaningful communication. I thoroughly enjoyed today's sessions, and really appreciate the way you both balanced the potential positive impacts of AI on WH products as well as the ethical and security concerns that we need to keep top of mind!",False
Laury! Thank you for getting us a new key made for the filing cabinet so that we could access it to get rid of all the files we no longer need for the upcoming move. I also appreciate the hospitality you showed Tricia this morning by making sure she had the proper receptical for secure disposal. Thanks for making this task as easy as it was. You are the best!,False
Thank you for reporting a bug with the dropdown prototype in Figma! It's always great to get feedback from our end users. You have been so helpful in finding and reporting issues whenever you find them over the past while. We really appreciate all the help in ensuring our library is the best it can be!! Thank again ��,False
"MaryKay uncovered suspicious activity on their site and reached out to us for some assistance on details. I your appreciate efforts for pulling data, analyzing the data and then repeating the process to ensure the customer fully understood the details and the impact. We also jumped into action to educate them on ways to mitigate this issue going forward. They were quite intense given the situation they were in and I appreciate everyone's empathy and coming together to get the details they needed.",False
Thank you Oscar for saving the day (once again) and safely corralling the Oracle ingestion pipeline to safety this morning. Your quick focus and attention to detail ensured there was no impact to customers and your passion for excellence ensures we have a backlog of solutions for how we could improve the resiliency of the pipeline in the future.,True
"Tania and Shikhar, I wanted to call out the incredible work you have done over the past few months from a testing point of view. We have been working towards updating our automation tests to provide more GIF coverage, after launching that feature. It's fantastic to now have full automation coverage on Awards Plus (Premium Awards) and are now close to coverage on My Activity. There has been a lot of co-ordination across the team but you have both been key drivers in improving the efficiency and reliability of our testing processes in Orion. This will go towards hopefully reducing no-gos, and identifying any bugs on our environments. This is a huge step forward for our team. You both are such leaders of quality on our team, with a eye on implementing our work to a better standard. Thank you both for your diligent and amazing work!!!",False
"thank you for the work you did last week on having a clear-out of old equipment, cables and adapters.  all equipment is documented,  secure wiped and ready to go! thank you for getting this huge piece of work completed.",False
"I wanted to take a moment to express my heartfelt gratitude for the incredible accessible design solutions you have provided for IQ ROI. Your dedication to making spaces and products more inclusive and user-friendly has made a significant impact on my life and the lives of many others.  Your creative approach to accessibility has not only enhanced the functionality of our surroundings but has also promoted a sense of inclusivity and equality. Your commitment to ensuring that everyone, regardless of their abilities, can navigate and interact with their environment is truly admirable.  I am continually impressed by your expertise and attention to detail in crafting designs that are both aesthetically pleasing and universally accessible. Your work has not only improved accessibility but has also raised awareness about the importance of inclusivity in design.",False
"Team, Thank you for co-hosting Worley's 2 Gratitude Summits to support their Mental Health Week. They've been live for 8 months and are still working to infuse it into daily practices and wanted to include Appreciate into their focus on wellbeing and resilience at work. I appreciate you, Lynette for running solo since it was 6 am your time and 1 am our time. And Danielle, thanks for hosting these your second gratitude summit. You're well on your way to being a PRO.",False
"Thank for your considered contributions to our production support model conversations. You conveyed a clear message on the outcomes that WH will need in order to be enthusiastically client-focussed, whilst simultaneously covering an appreciation for the engineering culture and development team practices that WH want to simultaneously protect and not inadvertently damage, any more than may prove necessary/appropriate. And you conveyed this nuanced understanding whilst speaking out in a slightly fractious meeting today - not easy. More conversations, collaborations with stakeholders and tweaks to come on this journey, of course - but it's important to get all this as right as we can do, to maintain the trust of our Platform Engineering teams and beyond. Your skilful work is appreciated!  (Private Award)",False
"Jean, Stephen and Nicholas, thank you all so much for your continued partnership among some recent customer escalations. I appreciate the urgency with which you handled the escalations that arose for Prudential, Eaton and Citizens - just to name a few. There have been RCAs, working with your teams to ensure requests are done timely and with high quality, and improving procedures to help mitigate risk of errors. Together these will help have a strong impact on our customers' experiences moving forward. Thank you for your collaboration and commitment to quality!",False
"Iwona, Elton and Oleg - thanks for your significant parts in tracking down our tricky low level security problem to an issue between AWS IAM and the idempotent configuration for MSK consumers. It wasn't expected, or intuitive, and took A LOT of hard work, even after we involved the AWS MSK experts - who were bamboozled by this one. It's appreciated!",False
"Ali, your efforts in the Contentful migration have been nothing short of extraordinary.   That statement speaks for itself but allow me to elaborate (or, more accurately, gush!). You have worn many hats over these past nine months – project manager, problem-solver, content migrator, idea generator, UX and performance insights gatherer, to name a few – and you have, in short, done it all. Not to mention that you stepped into a new role mid-stream and made the transition so smoothly that it seemed like you’d always been there.   But I think what stands out most is your true spirit of collaboration throughout. It’s easy to see why everyone loves working with you – you welcome in all perspectives, share your knowledge and expertise in a way that inspires others to do the same, tackle challenges with grace and determination, and stay calm under pressure.  So, I’ll end how I began: Your efforts in the Contentful migration have been nothing short of extraordinary.  Thank you <3",False
"Team, I really appreciated coming back to mountains of emails but no urgent actions, no escalations and the knowledge that everything ran business as normal while i was away.  Its a sign of how well this team works together on behalf of our people and our customers.  On a day where we reflect on how much our people mean to us,  I want to call out how much I appreciate your support and the fact that you keep our teams welfare front and central in all you do.   Thank you",False
"Thankful and GRATEFUL for YOU! No better day than World Gratitude Day to express my sincere appreciation and gratitude for your incredible leadership, guidance, and unwavering support both professionally and personally. As our leader, you consistently demonstrate the full range of Workhuman core values, show up for us, inspire us, motivate us, challenge us to push beyond our minds ""limits"" to achieve true progress, innovation and success. Your strategic thinking, vision foster an environment of growth, and decisiveness gets us all aligned and on the right path quickly leading to greater outcomes and results! Know we SEE you leading, including our voices and championing new processes, ways of working together, collaborating with cross-functional teams to achieve our team and business goals. Examples of this include the PM Learning Lab, the WH Live Thursday ""Action-Oriented"" workshops for prospects and customers alike, structuring our consultant pod for growth customers to accelerate growth, reimagining existing processes and so much more! In addition, your unwavering commitment to fostering a healthy work-life balance, checking in on our wellbeing, and promoting a positive work environment is what Gallup, McKinsey, Gartner, Mercer etc. and the powerhouse research groups tout is critical to employee engagement, improving individual's job performance, likeliness to love their job, and overall be thriving in their live. Thank you for being an incredible leader, mentor, and role model. You Rock!!",False
"I wanted to take this opportunity to thank everyone considering how far we've come in the last year. Award management is currently available to staff, and it is no small feat, thanks to the huge efforts, amazing skills and collaborative nature of this design team. It's exciting to see the Admin Experience area come to fruition and to hear Program Admins genuine delight at the problems we are solving for them. Thank you, Bruno, for your constant support, your accessibility efforts, helping with the page title and delivering side nav for the admin hub that all our teams in admin will benefit from. Thank you, Andrea, for your contributions to the cancellation flow, and for your major work on misuse detection. Thank you, Gigio for being an empathic leader and fostering a psychologically safe environment for designers to thrive.",False
"Isha, congratulations on an amazing session at Gartner UK! You masterfully wove the intricacies of GE Vernova's customer story into a dynamic conversation with Kelly. Digging in on everything from Vernova's spinoff to demonstrating how recognition can impact workplace safety and increase the effectiveness of ERGs, you and Kelly hit every mark possible in 30 minutes. The success of this session has already sparked conversations about creating a Part 2. Fabulous work!",False
"What a week Emma - a total of 18 meetings scheduled this week. A lot of them were scheduled after persistent follow-ups. Talking about quality of meetings, these are some of the titles that you procured a meeting with - CHRO at MSC Mediterranean Shipping Company (100k ees), Chief Medical Officer & Director of Health, Safety and Wellbeing at BT Group and Head of Global Procurement Sky at British Sky Broadcasting Group. No big deal! :) Amazing and consistent effort.",False
"Linda, Scott, Jerzy and Yury... this award is long overdue. Thank you all so much for the dedication you consistently show to the Ecomm Platform product area, our customers and the Workhuman business as a whole.  You all regularly go above and beyond, dealing with issues and emergencies at all hours of the day and night and make yourselves available over weekends to monitor dashboards and jump on calls to resolve issues.  The leadership you show when dealing with urgent issues is truly inspiring and it is huge pleasure and a privilege to have such fantastic engineering partners. I am truly grateful to all of you.  Thanks,  Frank",False
"Whitney, Lori, Jenn, Laura, and Sameer – Congratulations on winning the NYCU trivia contest in the Aug. 30 issue! You dug right in to find the customer that discussed their safety program in our new customer stories assets. Your attention to and engagement with these materials doesn't go unnoticed. Thank you!",False
"Thanks for jumping on last night to change the cron after hours which prevented the release going out this AM, despite not been on call. With changes in DB connection pools we were in danger to have degraded performance in prod. Your actions avoided that risk",False
I just wanted to take a moment to say a big thank you to you both for all the hard work you do with verifying that checkout is bug free and safe to deploy. Both your efforts are hands down the reason we can deploy checkout to production. You truly are the safety net of the team and we would be lost without you both.,True
I would like to express a huge congratulations on passing your driving test Chinmay. I was so delighted that you shared this news with me yesterday. I can already picture all the exciting road trips you will have. Wishing you many years of safe driving. Well done!,False
"KS and SH: In the most difficult circumstances, you both rose to the occasion over the past several months to bring an extremely delicate situation to conclusion. Your teamwork and commitment to protecting the company is beyond admirable and it’s my honor to work with both of you, day in and day out. Cheers to you both.",False
"Thank ye both for helping come up a plan to remove decryptor app from the release on saturday Sept 30th at the latest hour on friday afternoon post test complete. The solution provided and approved was very neat and safe, so much appreciated for your expertise.",False
"Thank you all so much for the offering to help with the Privacy Policy HTMLs files! You all did a great job with the quality of the conversions, quick turn around times, and responses! You were all key in making sure this important update was enabled in time for our customers and for the Experiences project! I really appreciate all the hard work and support! :)",False
Congratulations Security Brainboxes �� - You absolutely aced our 1st Quiz of Cybersecurity Awareness Month! ��  Thank you for taking part  and remember plenty more opportunities to put your security knowledge to the test during the rest of the month! ��,False
"I want to recognise you all for the difficult but necessary investigation work we collaborated on recently in CS. I want to acknowledge how difficult this must have been for you all knowing how much you all value your team members and how much trust you have in them. Each of you really stepped up to the responsibility you have as people leaders in our organisation which includes ensuring that we protect the company, standards and quality. I know for some of you this was brand new territory and with with only a crash course, you all played a blinder! I was so impressed by all the empathy and professionalism you displayed throughout. I'm grateful I get to partner so closely with you all and although this was one of the ""not so nice"" collaborations, it was made as easy as it could have been given your willingness to work closely with me and take our advice and guidance where needed. Thank you again!",False
"Thank you so much for helping me complete a recent security report, I was able to get many details which made everything clearer and ensured correct actions were taken.",True
"Kevin, you are legitimately of legendary status. Thank you for jumping in and covering for me when I was out sick, you took everything in your stride and prevented all of the fires from breaking out. Thank you for not only doing that but also continuing to embody teamwork on the daily with sharing tasks and making sure nothing is missed! All while we have a laugh which is the most important part.  This GIF sums up how its like working with you, you know help will come :)",False
"Thank you both for covering for me while I was off.  Judith, not only did you cover the Mid Market queue. Not only did you cover it, you also had it almost completely cleared when I came back on Monday. Usually I would be expecting to come back to several emails but this time there were only 2 outstanding that had come in over the weekend. And this week you have still been involved in it which has made coming back so much less stressful.  And Jason, when I was going on leave the ticket queue had was pushing 50 queries. When I came back we had 29. I could not have imagined such a turnaround. You personally closed 20 tickets last week and I know you were checking others tickets in the queue and from peoples feedback that you also assisted them with their tickets as well so who knows how many tickets you played apart in closing. and possibly most significantly, you spotted a potential data breach and took action on it, removing the offending file and spoke to Infosec.",True
"I wanted to take a moment to thank you for the urgency you showed last week to identify, investigate and mitigate the Pricing Engine backlog. Not only did you resolve the issue but you showed additional diligence by monitoring the backlog over the weekend and ensured that there was no data loss!  Thank you for your commitment and expertise in resolving this complex problem which was greatly appreciated",False
"Tim, Corinne, Jessica, Traci, Maura, Kevin, Robert Luisa and Casey - thank you so much for all your efforts, attention to detail, design and execution prowess in making JNJ’s All Company World Mental Health Award a reality!! Peter Fasolo JNJ’s CHRO has received hundreds of thanks and has really felt the power of gratitude. His award went out to over 120,000 employees and topped off an amazing month of focus and attention on World Mental Health. JNJ told us this was an incredibly important topic for them and thanks to you all we delivered. Massive congratulations and all my gratitude for an amazing accomplishment!!",False
"Ladies,  once again you have demonstrated the importance of having internal events that highlight and celebrate experiences throughout the year.  Today you put together a list of interactive activities to promote wellness, mindfulness, relaxation, and creativity.  From massages, meditation, yoga, crafts and a painting party, you understood the need for our employees to be able to unwind and focus on mental health.  Thank you for thinking of everything that is needed to promote awareness of mental health issues around the world.",False
Congratulations Security Brainboxes �� - You absolutely aced our Week 2 Quiz for Cybersecurity Awareness Month! �� Thank you for taking part and remember plenty more opportunities to put your security knowledge to the test during the rest of the month! ��,False
"If you want to learn about Healthy Morning Habits to Start Your Day Right .... Top of the list is attending GE's WMHD Gratitude Summit hosted by our very own Shelly and Jessica! To help GE employees embrace the tides of significant change at GE, this Gratitude Summit was packed with insights, data, and activities, to help them understand how gratitude and recognition boost mental health and well-being, provided tools to use in their everyday life, simple behavioral changes like focusing on a positive thought for 20 seconds, yes, just 20 seconds changes your brain structure and so much more! Now that's the morning shot of positivity everyone needs to start their day! GE employee's tuned into an early morning session, nearly 100 participants, an active chat (many thanks for the session and how this was especially helpful now with the state of the world and GE company changes), and a special shout out to Angelie who attended, listened in, and proactively added comments in the chat during the discussion to fuel engagement, and it did! A resulting NPS score of 66.7 (in the great range). David Cairns (Lead Learning Design Specialist in People Operations) sent a follow-up email immediately afterwards, ""Thank you both for facilitating another wonderfully meaningful session. We appreciate you both very much! Looking forward to working together again in the near future."" The value and impact the GS's have on employees, our partners, and customers alike is AMAZING!! Driving the right healthy habits, ensuring people are looking after each other, on the lookout for recognizing each other efforts, creating authentic moments of connection all points towards better mental health, well-being, and people feeling like they are ""thriving"" in their lives. A simple act can have a profound impact! Thanks for helping so many GE humans start their day off right, build gratitude habits, and flushing during the ever-changing tides at GE. YOU ROCK!!!",False
"Emma - I just wanted to take a moment and say thank you for our discussion yesterday. With everything going on in the world that we have seen over the last week or so, it's helpful to have these discussions with someone who is also feeling it. Thank you so much for taking that step with me and I know we'll both be praying for safety for everyone affected by the terror happening in Israel.",False
"Michelle and Brian, thank you for jumping in at a Slack's notice yesterday to help me get a report of an employee's award balance for an urgent ask. Michelle, thank you for being sensitive to the ask and the personal data and taking additional steps to ensure that the employee's privacy was top of mind. Brian, thank you for taking time at the end of your day to get the data and ensure that it was correct while also ensuring we were being sensitive to the fact that it was personal data. Thank you again for the quick help!",False
"It took a while, but it's gone.   This week we retired the Redshift POC Cluster which has been in operation since the early days of the data platform. Migrating workloads from this original cluster to the more recent environments wasn't a small task. Tracking the issues through to completion and closing the deal was difficult. Making sure that the changes were made appropriately and plan fully was essential.  You guys made sure all the bases were covered.  Thiago, Wes and Jack - Thanks for your determination, hard work and expertise in getting this infrastructure closed down safely.",False
"Bruno, this is just a small reminder of how grateful I am for your support on the mobile team. Working with you is like a breeze in the park, there's no unsurmountable challenge, there's no panic, but just a smile and reassurance that anything is possible. Thanks again for everything!",False
Congratulations Security Brainboxes �� - You absolutely aced our Week 3 Quiz for Cybersecurity Awareness Month! �� Thank you for taking part and remember plenty more opportunities to put your security knowledge to the test during the rest of the month! ��,False
"A huge THANK YOU for everything you did in Paris. On top of your own work, you made sure the team had food, water and cappuccinos, and also were looking out for our safety (from the streets to the sheets). You kept us going, and I really appreciate it all!",True
"Conor, I just wanted to thank you for your help this morning - we had some unexpected absence in the team and I myself was unable to come to the office until afternoon at short notice, and I asked you to give the AR desk area a glance over to ensure we were ready for the audit inspection - something which I had planned to do, but was unable to at short notice. Within minutes you were able to tell me that we were good to go, having checked in with AR team members and taking the necessary action to ensure everything was locked securely in pedestals.  I appreciate your help with this - taking time out of your morning at short notice-  it really helped set my mind at ease for this important audit.",False
"Thank you for escalating a major access issue that was blocking the team, ensuring it was brought to the attention of the right team, and following up for timely resolution, Essra!",False
"Thank you Jean and Jose for your constant support, guidance and leadership through the IBM Checkpoint Attachment initiative.  And thank you Gavin, Sean Og and Aidan for your commitment to finding a winning solution to meet IBM CIO's needs, ensuring full encryption at the file level and secure delivery every step of the way.  This was a mammoth project never performed at Workhuman.  And through some setbacks and successes, we have now a repeatable solution if tasked again with this type of request in our futures.   I appreciate you all!  Thank you!",False
"Thank you all for keeping it together these last few weeks. I'm still catching up on my emails but it's staggering to see how much has happened in such a short span of time! You have managed to firefight serious production issues, pivot on key initiatives, and stay focused on delivering value to our business teams... All while still keeping our banter at a healthy level :) Thank you for being amazing! #OneTeamOneDream",False
"Robyn / Dermot, CyberSecurity Awareness Month is finally done and what a month you made it!! This period of focusing on security awareness just gets better and better each year because you make it so!! This year we had information sheets, we had podcasts, we have the game and so many wonderfully crafted comms. Thank you both so much for the time, sweat and innovation you put into the month and congrats on it's success. We finished the month off with Security Bingo both in person in Dublin and virtually - a big thanks to the whole team for the support you all provided for this event!! I am already looking forward to the next security awareness event!! Can't wait to see what ye come up with!! No pressure ;-)!",False
"Hi Jose!   We sent you an email to request access to a ticket that the weekenders and myself were unable to access. We were fully prepared to wait until Monday for a response. To our surprise, you promptly granted us access on a Sunday.   At Workhuman, we emphasize the importance of work-life balance and encourage our agents to disconnect during their time off. However, it's equally important to acknowledge and applaud exceptional efforts that contribute to the success of the team and the organization as a whole, and you're an example of a teamwork spirit!  Additionally, I would like to thank you for your recent communication regarding cases with mistakes from our agents. Your professional insights and clear timelines have greatly facilitated our ability to address these circumstances effectively. Your contributions have undoubtedly made our work smoother and more efficient.  Once again, thank you for your exceptional commitment, I am genuinely grateful for your dedication and support.",False
